apo_name,holo_name,holo_chain,apo_chain,ligand,ligand_atom_count,loop_per,holo_count
1HEA,3mhl,A,A,J71,23,42.49471458773784,384
1HEA,5e2r,A,A,520,25,47.11538461538461,384
1HEA,3oim,A,A,VZ5,26,48.80174291938998,384
1HEA,3f8e,A,A,TE1,20,34.300791556728235,384
1HEA,3t84,A,A,SG6,19,45.06172839506173,384
1HEA,1g48,A,A,F6B,22,46.741573033707866,384
1HEA,2nnv,A,A,M29,17,47.477064220183486,384
1HEA,4e3g,A,A,MBO,10,48.50498338870432,384
1HEA,2hoc,A,A,1CN,22,46.7948717948718,384
1HEA,4yx4,A,A,MBO,10,47.88732394366197,384
1HEA,3p3j,A,A,498,26,46.69703872437358,384
1HEA,5aml,A,A,51J,21,46.335697399527184,384
1HEA,1cny,A,A,EG3,33,45.011600928074245,384
1HEA,3sax,A,A,E50,23,47.266313932980594,384
1HEA,5nea,A,A,8V8,16,46.97802197802198,384
1HEA,2x7t,A,A,WZB,30,46.017699115044245,384
1HEA,2weg,A,A,FBV,11,50.51020408163265,384
1HEA,3s9t,A,A,E49,23,43.61702127659575,384
1HEA,4e4a,A,A,JKE,10,49.67532467532468,384
1HEA,3mmf,A,A,D9H,34,45.37037037037037,384
1HEA,3kig,A,A,DA4,12,45.073891625615765,384
1HEA,2ez7,A,A,DHI,11,55.13307984790875,384
1HEA,4z1j,A,A,4KC,22,46.875,384
1HEA,2weo,A,A,FBW,11,48.64864864864865,384
1HEA,5nxw,A,A,RA9,21,44.11027568922306,384
1HEA,5nxi,A,A,9DE,21,46.228710462287104,384
1HEA,6ebe,A,A,J3V,28,44.03669724770643,384
1HEA,3p58,A,A,P58,12,46.085011185682326,384
1HEA,3ni5,A,A,C1H,30,45.6,384
1HEA,5nxo,A,A,9HK,20,45.73643410852713,384
1HEA,3nb5,A,A,R21,24,46.3519313304721,384
1HEA,1ydb,A,A,AZM,13,48.507462686567166,384
1HEA,2fou,A,A,B22,35,71.53024911032028,384
1HEA,4rfd,A,A,3O5,16,69.17960088691795,384
1HEA,6c7w,A,A,LMS,23,47.08520179372198,384
1HEA,1cim,A,A,PTS,17,87.5609756097561,384
1HEA,5sz1,A,A,72E,17,47.540983606557376,384
1HEA,1g46,A,A,F2B,22,48.49884526558891,384
1HEA,6h29,A,A,FK8,11,44.662921348314605,384
1HEA,5ehe,A,A,WWO,27,43.80165289256198,384
1HEA,5wlt,A,A,86B,19,45.501285347043705,384
1HEA,3myq,A,A,E27,28,46.40657084188911,384
1HEA,6g6t,A,A,ENN,19,50.0,384
1HEA,5ny1,A,A,9E5,26,49.65034965034965,384
1HEA,1h4n,A,A,TRS,8,49.24242424242424,384
1HEA,1i9l,A,A,INV,21,49.63325183374083,384
1HEA,6qfu,A,A,J0K,34,41.00418410041841,384
1HEA,2qp6,A,A,MB1,14,47.40566037735849,384
1HEA,1zfq,A,A,ZEC,14,47.73869346733669,384
1HEA,3ml2,A,A,SU0,42,45.52683896620278,384
1HEA,1bn3,A,A,AL6,23,44.153225806451616,384
1HEA,1i9n,A,A,IOA,22,50.1187648456057,384
1HEA,5ehw,A,A,5OO,13,46.24624624624624,384
1HEA,3mhi,A,A,J90,22,49.34782608695652,384
1HEA,4cq0,A,A,SXS,13,51.16883116883116,384
1HEA,3p55,A,A,670,26,45.3514739229025,384
1HEA,2aw1,A,A,COX,22,45.23809523809524,384
1HEA,5thj,A,A,CIT,13,44.51038575667656,384
1HEA,3n2p,A,A,AYX,34,43.6036036036036,384
1HEA,1z9y,A,A,FUN,21,44.52054794520548,384
1HEA,3mna,A,A,DWH,36,45.21575984990619,384
1HEA,6ugp,A,A,TRS,20,48.888888888888886,384
1HEA,3p44,A,A,067,26,46.37002341920375,384
1HEA,3n4b,A,A,WWZ,32,47.80876494023904,384
1HEA,2pow,A,A,I7C,19,45.43478260869565,384
1HEA,4pyx,A,A,V90,26,45.45454545454545,384
1HEA,3sbh,A,A,E65,22,47.4537037037037,384
1HEA,2hd6,A,A,BOS,20,45.74209245742093,384
1HEA,1bnt,A,A,AL2,24,43.31797235023041,384
1HEA,5sz0,A,A,72D,27,48.79356568364612,384
1HEA,5nxg,A,A,RA1,23,45.5607476635514,384
1HEA,6ecz,A,A,J4D,29,47.82608695652174,384
1HEA,1a42,A,A,BZU,23,45.27027027027027,384
1HEA,6oe1,A,A,M8V,26,44.75982532751092,384
1HEA,2o4z,A,A,HSW,6,50.256410256410255,384
1HEA,1xq0,A,A,4TR,27,41.76954732510288,384
1HEA,1avn,A,A,HSM,8,50.75376884422111,384
1HEA,5ty9,A,A,7QV,17,48.17708333333333,384
1HEA,1g4o,A,A,BSB,20,46.411483253588514,384
1HEA,5doh,A,A,5DU,27,51.51793928242871,384
1HEA,4bf1,A,A,9FK,24,48.55769230769231,384
1HEA,5ekm,A,A,TG5,19,42.725173210161664,384
1HEA,1cnx,A,A,EG2,22,46.25550660792951,384
1HEA,2hnc,A,A,1SA,10,48.984771573604064,384
1HEA,3vbd,A,A,0FZ,22,45.47368421052632,384
1HEA,3ryz,A,A,RYZ,24,44.94845360824743,384
1HEA,2h15,A,A,B19,22,44.42105263157895,384
1HEA,6got,A,A,F6W,19,47.96954314720812,384
1HEA,4ht0,A,A,V50,23,47.368421052631575,384
1HEA,5u0d,A,A,7R7,17,49.59568733153639,384
1HEA,5ekh,A,A,5RD,16,47.98927613941019,384
1HEA,5byi,A,A,4WA,19,46.73629242819843,384
1HEA,4e49,A,A,MBO,10,49.30362116991643,384
1HEA,4q83,A,A,3FH,12,47.8021978021978,384
1HEA,4z1n,A,A,4KD,22,46.437994722955146,384
1HEA,1ze8,A,A,PIU,21,41.86550976138829,384
1HEA,4rn4,A,A,3T7,39,41.21338912133891,384
1HEA,4q90,A,A,MBO,10,49.51768488745981,384
1HEA,3daz,A,A,MZM,14,48.655256723716384,384
1HEA,3p5l,A,A,IT5,17,47.55244755244755,384
1HEA,5tya,A,A,7QS,13,48.06629834254144,384
1HEA,3n3j,A,A,WWV,41,47.61904761904761,384
1HEA,3sbi,A,A,E90,20,50.11600928074246,384
1HEA,5wlv,A,A,42G,30,42.16867469879519,384
1HEA,2pov,A,A,I7B,16,46.59340659340659,384
1HEA,6equ,A,A,BVE,36,51.57232704402516,384
1HEA,3c7p,A,A,POF,33,46.75615212527964,384
1HEA,5eh8,A,A,5O6,14,54.54545454545454,384
1HEA,2x7u,A,A,WZA,26,44.258872651357,384
1HEA,3t83,A,A,SG5,28,43.41085271317829,384
1HEA,4r5b,A,A,3J4,24,43.82566585956417,384
1HEA,6ugr,A,A,Q71,18,46.895074946466806,384
1HEA,3ieo,A,A,AMJ,18,38.9240506329114,384
1HEA,3t85,A,A,SG7,22,46.41350210970464,384
1HEA,5nee,A,A,8V5,22,40.54054054054054,384
1HEA,4iwz,A,A,1GO,18,41.84549356223176,384
1HEA,3mzc,A,A,S6I,35,46.66666666666666,384
1HEA,3ryy,A,A,RYY,16,48.21428571428572,384
1HEA,5amd,A,A,45I,25,45.61797752808989,384
1HEA,1kwq,A,A,SG1,19,51.44927536231884,384
1HEA,5llh,A,A,V49,24,47.31457800511509,384
1HEA,3dd0,A,A,EZL,16,49.01960784313725,384
1HEA,5e2k,A,A,BX4,17,48.62637362637363,384
1HEA,1yda,A,A,AZM,13,48.258706467661696,384
1HEA,6eda,A,A,J3V,28,44.03669724770643,384
1HEA,5flp,A,A,6J5,14,54.21686746987952,384
1HEA,3t5u,A,A,A09,11,47.18826405867971,384
1HEA,6d1l,A,A,FQV,15,47.277227722772274,384
1HEA,6hzx,A,A,6H0,28,43.50797266514807,384
1HEA,3rz5,A,A,RZ5,18,43.735763097949885,384
1HEA,4q6d,A,A,WW3,19,48.30097087378641,384
1HEA,3rz7,A,A,RZ7,30,46.526315789473685,384
1HEA,2q1q,A,A,OSP,18,47.24770642201835,384
1HEA,3s77,B,A,EVI,9,49.25373134328358,384
1HEA,3rj7,A,A,RCS,26,44.396551724137936,384
1HEA,3bet,A,A,CTF,28,44.42013129102845,384
1HEA,5uln,A,A,8JS,21,46.31578947368421,384
1HEA,1i8z,A,A,INL,30,43.90243902439025,384
1HEA,5flo,A,A,J4K,14,46.53465346534654,384
1HEA,5u0f,A,A,7R1,18,48.48484848484848,384
1HEA,5n25,A,A,8HK,16,48.78048780487805,384
1HEA,3hku,A,A,TOR,22,49.26624737945493,384
1HEA,4jss,A,A,MBO,10,46.13333333333333,384
1HEA,3p4v,A,A,PMX,22,41.38755980861244,384
1HEA,3bl0,A,A,BL0,13,44.68599033816425,384
1HEA,4q7p,A,A,MBO,10,50.294117647058826,384
1HEA,4pyy,A,A,V14,28,45.65217391304348,384
1HEA,2f14,A,A,FL1,41,47.02127659574468,384
1HEA,3hkq,A,A,1SD,15,46.74698795180723,384
1HEA,5j8z,A,A,FC4,32,42.82560706401766,384
1HEA,4mo8,A,A,2VQ,16,47.86967418546366,384
1HEA,5mjn,A,A,7O8,18,44.47300771208226,384
1HEA,4q7s,A,A,MBO,10,51.632047477744806,384
1HEA,3kwa,A,A,SPM,14,47.16981132075472,384
1HEA,5eh5,A,A,XCZ,11,47.63231197771588,384
1HEA,5eij,A,A,5OT,21,45.93175853018373,384
1HEA,3r16,A,A,5UN,19,49.41176470588236,384
1HEA,5txy,A,A,7Q1,13,53.2967032967033,384
1HEA,3m5e,A,A,JDR,23,44.44444444444444,384
1HEA,3rz8,A,A,RZ8,19,44.81327800829876,384
1HEA,3sap,A,A,E2I,24,46.82713347921225,384
1HEA,4q9y,A,A,MBO,10,48.20846905537459,384
1HEA,2gd8,A,A,PO1,30,47.7751756440281,384
1HEA,5lle,A,A,V51,25,49.74358974358975,384
1HEA,3po6,A,A,DT9,19,44.398340248962654,384
1HEA,5fdi,A,A,5WM,17,42.56410256410256,384
1HEA,4qtl,A,A,WWO,27,42.5925925925926,384
1HEA,5u0g,A,A,7QY,18,50.67750677506775,384
1HEA,3mhc,A,A,ARZ,22,45.35637149028078,384
1HEA,3ibu,A,A,O48,15,49.54337899543379,384
1HEA,3t82,A,A,SG4,22,45.17453798767967,384
1HEA,4e3h,A,A,MBO,10,42.00626959247649,384
1HEA,3s78,B,A,EVJ,9,46.99738903394256,384
1HEA,2wd3,A,A,MS4,26,55.62248995983936,384
1HEA,3rz0,B,A,RZ0,17,48.42342342342342,384
1HEA,1zfk,A,A,NR2,24,47.16981132075472,384
1HEA,1g54,A,A,FFB,25,47.27272727272727,384
1HEA,3k2f,A,A,NKX,33,44.083969465648856,384
1HEA,5e28,A,A,BC5,17,48.06629834254144,384
1HEA,1g4j,A,A,FFB,25,48.30699774266365,384
1HEA,4q7w,A,A,MBO,10,52.67857142857143,384
1HEA,4lp6,A,A,Q4I,97,43.291139240506325,384
1HEA,1g52,A,A,F2B,22,47.66355140186916,384
1HEA,6bbs,A,A,BZ1,43,46.50537634408602,384
1HEA,4e3f,A,A,GRE,11,46.749226006191954,384
1HEA,3hkn,A,A,Z3K,24,41.74573055028464,384
1HEA,5nxv,A,A,9E2,24,45.78313253012048,384
1HEA,3s76,A,A,EVH,9,52.5,384
1HEA,1ydd,A,A,AZM,13,48.02955665024631,384
1HEA,1if8,A,A,SBS,26,49.184149184149184,384
1HEA,3igp,A,A,DT7,18,45.93967517401392,384
1HEA,4jsz,A,A,FB2,10,60.67961165048544,384
1HEA,5flq,A,A,IO2,18,46.927374301675975,384
1HEA,6rw1,A,A,KL5,22,47.93814432989691,384
1HEA,4qy3,A,A,3G1,18,93.02325581395348,384
1HEA,4yxu,A,A,4JE,13,57.38636363636363,384
1HEA,1i9o,A,A,IOC,23,49.1764705882353,384
1HEA,3ibn,A,A,O60,20,46.68141592920354,384
1HEA,3m96,A,A,E38,25,44.65408805031446,384
1HEA,3hkt,A,A,1SD,15,44.226579520697165,384
1HEA,5ny3,A,A,9E8,23,47.02970297029702,384
1HEA,2x7s,A,A,WZC,26,47.99054373522459,384
1HEA,5ny6,A,A,9EB,23,19.642857142857142,384
1HEA,5n0e,A,A,8F3,30,48.30097087378641,384
1HEA,6qfv,A,A,J0N,33,44.820717131474105,384
1HEA,5ty1,A,A,7QV,17,47.35449735449736,384
1HEA,5tfx,A,A,7B1,22,40.49217002237137,384
1HEA,1bnq,A,A,AL4,22,45.93967517401392,384
1HEA,2h4n,A,A,AZM,13,47.8908188585608,384
1HEA,5sz2,A,A,72G,29,59.523809523809526,384
1HEA,4qiy,A,A,WWX,35,41.366401497426295,384
1HEA,3v7x,A,A,D7A,25,44.612068965517246,384
1HEA,4z1k,A,A,4KB,24,44.27860696517413,384
1HEA,1i9m,A,A,INW,22,48.45605700712589,384
1HEA,4m2r,A,A,BZ1,23,46.516007532956685,384
1HEA,5llg,A,A,VD9,14,47.01086956521739,384
1HEA,2hl4,A,A,BO1,22,44.58077709611453,384
1HEA,4m2u,A,A,ETS,19,47.59036144578313,384
1HEA,2osm,A,A,HTS,8,51.813471502590666,384
1HEA,6qfx,A,A,JR3,36,40.64516129032258,384
1HEA,5wg7,A,A,AUD,15,43.85964912280701,384
1HEA,5thn,A,A,CIT,13,53.98230088495575,384
1HEA,4q8y,A,A,HQT,12,48.49315068493151,384
1HEA,6h3q,A,A,FMH,17,46.59400544959128,384
1HEA,5nya,A,A,FB2,10,47.22222222222222,384
1HEA,2fov,A,A,B30,25,51.417004048583,384
1HEA,5a6h,A,A,OE2,21,46.99074074074074,384
1HEA,4jsa,A,A,MBO,10,46.59400544959128,384
1HEA,3dd8,A,A,2C7,24,49.63855421686747,384
1HEA,3oyq,A,A,OYQ,19,48.51258581235698,384
1HEA,3m3x,A,A,JS7,24,49.671772428884026,384
1HEA,3mnu,A,A,BON,20,43.897216274089935,384
1HEA,3ffp,X,A,LC1,18,49.32432432432432,384
1HEA,4qjm,A,A,V1F,32,40.98712446351932,384
1HEA,1i90,A,A,INM,21,45.51724137931035,384
1HEA,6rvl,A,A,KKE,21,46.954314720812185,384
1HEA,3ibi,A,A,BOW,13,48.5781990521327,384
1HEA,5ekj,A,A,TG4,21,46.96969696969697,384
1HEA,6h34,A,A,FKK,26,48.52941176470589,384
1HEA,6d1m,A,A,FQY,17,49.21465968586388,384
1HEA,3s75,B,A,EVG,9,47.42268041237113,384
1HEA,1g45,A,A,FSB,21,48.97959183673469,384
1HEA,2q38,A,A,LSA,12,47.30392156862745,384
1HEA,5vgy,A,A,9AA,19,49.86595174262735,384
1HEA,1bnv,A,A,AL7,25,45.911949685534594,384
1HEA,3s71,B,A,EVD,13,50.480769230769226,384
1HEA,1xpz,A,A,4TZ,26,48.13186813186813,384
1HEA,3zp9,A,A,9TH,39,43.656716417910445,384
1HEA,3p3h,A,A,84A,26,46.50655021834061,384
1HEA,5th4,A,A,BEW,8,51.14942528735632,384
1HEA,6pgx,A,A,OJ4,31,29.2,384
1HEA,5fls,A,A,6ZX,13,53.103448275862064,384
1HEA,2pou,A,A,I7A,16,47.18614718614719,384
1HEA,5u0e,A,A,7R4,14,47.45762711864407,384
1HEA,5flt,A,A,VJJ,16,50.35460992907801,384
1HEA,5wex,A,A,8JS,21,47.56756756756757,384
1HEA,3rz1,B,A,RZ1,27,45.38152610441767,384
1HEA,5ljt,A,A,A6N,37,47.85276073619632,384
1HEA,6b59,A,A,CQS,43,43.42984409799555,384
1HEA,2nno,A,A,M28,15,47.34299516908212,384
1HEA,5fng,A,A,YIE,13,46.96569920844328,384
1HEA,4rfc,A,A,3O1,23,44.5,384
1HEA,1bnu,A,A,AL3,22,45.539906103286384,384
1HEA,6qfw,A,A,JR8,35,40.43010752688172,384
1HEA,1kwr,A,A,SG2,15,44.07582938388626,384
1HEA,4q6e,A,A,KR5,22,48.08612440191388,384
1HEA,4knj,A,A,E1F,21,46.50112866817156,384
1HEA,5gmn,A,A,949,25,41.810344827586206,384
1HEA,5ehv,A,A,5ON,23,50.27624309392266,384
1HEA,6ugn,A,A,Q77,24,46.65226781857452,384
1HEA,5o07,A,A,1VQ,16,48.18652849740933,384
1HEA,3d9z,A,A,D9Z,16,44.66501240694789,384
1HEA,6uh0,A,A,PX7,21,50.21929824561403,384
1HEA,6hx5,A,A,GXE,7,47.01986754966888,384
1HEA,5ll4,A,A,6YH,22,49.40047961630695,384
1HEA,4yxo,A,A,4JC,12,41.66666666666667,384
1HEA,1bn1,A,A,AL5,21,44.69387755102041,384
1HEA,1zsb,A,A,AZM,13,45.95238095238095,384
1HEA,2wej,A,A,FB2,10,50.256410256410255,384
1HEA,4mlx,A,A,MBO,10,52.25225225225225,384
1HEA,4zwy,A,A,4SN,31,48.80694143167028,384
1HEA,1zge,A,A,SDA,13,50.125313283208015,384
1HEA,3caj,A,A,EZL,16,48.25,384
1HEA,6ceh,A,A,EZ1,14,46.49859943977591,384
1HEA,5amg,A,A,IW7,22,45.30892448512586,384
1HEA,4itp,A,A,1GD,21,44.2159383033419,384
1HEA,5n0d,A,A,8F2,30,50.77605321507761,384
1HEA,1i9q,A,A,IOF,23,48.6873508353222,384
1HEA,3mhm,A,A,J75,29,43.333333333333336,384
1HEA,1bnw,A,A,TPD,19,45.68421052631579,384
1HEA,3oku,A,A,VZ4,26,48.38709677419355,384
1HEA,1i9p,A,A,IOE,23,45.08928571428572,384
1HEA,4kni,A,A,E1E,23,43.125,384
1HEA,5ty8,A,A,7Q1,13,51.540616246498594,384
1HEA,3ibl,A,A,O59,18,48.55875831485588,384
1HEA,3ryx,B,A,RYX,21,48.0,384
1HEA,4q8x,A,A,7FH,12,46.93251533742331,384
1HEA,4z0q,A,A,4K9,22,48.48484848484848,384
1HEA,2qoa,A,A,MAJ,13,48.69976359338061,384
1HEA,3cyu,A,A,0CR,103,45.2431289640592,384
1HEA,1cnw,A,A,EG1,26,46.66666666666666,384
1HEA,1if7,A,A,SBR,26,44.14414414414414,384
1HEA,1bcd,A,A,FMS,8,49.87775061124695,384
1HEA,5ti0,A,A,7CZ,9,52.69461077844312,384
1HEB,5ty8,A,A,7Q1,13,51.540616246498594,384
1HEB,5nee,A,A,8V5,22,40.54054054054054,384
1HEB,6h34,A,A,FKK,26,48.52941176470589,384
1HEB,5uln,A,A,8JS,21,46.31578947368421,384
1HEB,1okl,A,A,MNS,17,45.47619047619048,384
1HEB,3sap,A,A,E2I,24,46.82713347921225,384
1HEB,1i9o,A,A,IOC,23,49.1764705882353,384
1HEB,3s77,B,A,EVI,9,49.25373134328358,384
1HEB,1i9m,A,A,INW,22,48.45605700712589,384
1HEB,5flo,A,A,J4K,14,46.53465346534654,384
1HEB,3ieo,A,A,AMJ,18,38.9240506329114,384
1HEB,2q1q,A,A,OSP,18,47.24770642201835,384
1HEB,6uh0,A,A,PX7,21,50.21929824561403,384
1HEB,1bnt,A,A,AL2,24,43.31797235023041,384
1HEB,5ekj,A,A,TG4,21,46.96969696969697,384
1HEB,4q9y,A,A,MBO,10,48.20846905537459,384
1HEB,3r16,A,A,5UN,19,49.41176470588236,384
1HEB,2aw1,A,A,COX,22,45.23809523809524,384
1HEB,4q8x,A,A,7FH,12,46.93251533742331,384
1HEB,5fdi,A,A,5WM,17,42.56410256410256,384
1HEB,4jsa,A,A,MBO,10,46.59400544959128,384
1HEB,1i8z,A,A,INL,30,43.90243902439025,384
1HEB,3zp9,A,A,9TH,39,43.656716417910445,384
1HEB,3mhc,A,A,ARZ,22,45.35637149028078,384
1HEB,5n25,A,A,8HK,16,48.78048780487805,384
1HEB,2x7s,A,A,WZC,26,47.99054373522459,384
1HEB,3rz0,B,A,RZ0,17,48.42342342342342,384
1HEB,3ryx,B,A,RYX,21,48.0,384
1HEB,5ty1,A,A,7QV,17,47.35449735449736,384
1HEB,3s78,B,A,EVJ,9,46.99738903394256,384
1HEB,3ryy,A,A,RYY,16,48.21428571428572,384
1HEB,1a42,A,A,BZU,23,45.27027027027027,384
1HEB,1yda,A,A,AZM,13,48.258706467661696,384
1HEB,5lle,A,A,V51,25,49.74358974358975,384
1HEB,5flq,A,A,IO2,18,46.927374301675975,384
1HEB,3t5u,A,A,A09,11,47.18826405867971,384
1HEB,4qjm,A,A,V1F,32,40.98712446351932,384
1HEB,3k2f,A,A,NKX,33,44.083969465648856,384
1HEB,1g4j,A,A,FFB,25,48.30699774266365,384
1HEB,1kwq,A,A,SG1,19,51.44927536231884,384
1HEB,3dd0,A,A,EZL,16,49.01960784313725,384
1HEB,3po6,A,A,DT9,19,44.398340248962654,384
1HEB,4qiy,A,A,WWX,35,41.366401497426295,384
1HEB,5nxv,A,A,9E2,24,45.78313253012048,384
1HEB,3t85,A,A,SG7,22,46.41350210970464,384
1HEB,3mzc,A,A,S6I,35,46.66666666666666,384
1HEB,1g54,A,A,FFB,25,47.27272727272727,384
1HEB,6ugp,A,A,TRS,20,48.888888888888886,384
1HEB,5u0g,A,A,7QY,18,50.67750677506775,384
1HEB,3v7x,A,A,D7A,25,44.612068965517246,384
1HEB,5llh,A,A,V49,24,47.31457800511509,384
1HEB,4iwz,A,A,1GO,18,41.84549356223176,384
1HEB,3hkq,A,A,1SD,15,46.74698795180723,384
1HEB,5eij,A,A,5OT,21,45.93175853018373,384
1HEB,1cnw,A,A,EG1,26,46.66666666666666,384
1HEB,6eda,A,A,J3V,28,44.03669724770643,384
1HEB,2hl4,A,A,BO1,22,44.58077709611453,384
1HEB,4e3h,A,A,MBO,10,42.00626959247649,384
1HEB,2osf,A,A,S24,12,50.37037037037037,384
1HEB,1if8,A,A,SBS,26,49.184149184149184,384
1HEB,3rz5,A,A,RZ5,18,43.735763097949885,384
1HEB,4q7p,A,A,MBO,10,50.294117647058826,384
1HEB,6hzx,A,A,6H0,28,43.50797266514807,384
1HEB,4q6e,A,A,KR5,22,48.08612440191388,384
1HEB,5mjn,A,A,7O8,18,44.47300771208226,384
1HEB,3p5l,A,A,IT5,17,47.55244755244755,384
1HEB,5ti0,A,A,7CZ,9,52.69461077844312,384
1HEB,3mhi,A,A,J90,22,49.34782608695652,384
1HEB,4z1n,A,A,4KD,22,46.437994722955146,384
1HEB,5gmn,A,A,949,25,41.810344827586206,384
1HEB,5ty9,A,A,7QV,17,48.17708333333333,384
1HEB,4q7s,A,A,MBO,10,51.632047477744806,384
1HEB,1zfq,A,A,ZEC,14,47.73869346733669,384
1HEB,4r5b,A,A,3J4,24,43.82566585956417,384
1HEB,4q83,A,A,3FH,12,47.8021978021978,384
1HEB,5ekm,A,A,TG5,19,42.725173210161664,384
1HEB,2pow,A,A,I7C,19,45.43478260869565,384
1HEB,3sbh,A,A,E65,22,47.4537037037037,384
1HEB,4lp6,A,A,Q4I,97,43.291139240506325,384
1HEB,4mo8,A,A,2VQ,16,47.86967418546366,384
1HEB,5eh8,A,A,5O6,14,54.54545454545454,384
1HEB,3ml2,A,A,SU0,42,45.52683896620278,384
1HEB,1zsb,A,A,AZM,13,45.95238095238095,384
1HEB,5ny6,A,A,9EB,23,19.642857142857142,384
1HEB,4bf1,A,A,9FK,24,48.55769230769231,384
1HEB,5e28,A,A,BC5,17,48.06629834254144,384
1HEB,1kwr,A,A,SG2,15,44.07582938388626,384
1HEB,2h15,A,A,B19,22,44.42105263157895,384
1HEB,3sbi,A,A,E90,20,50.11600928074246,384
1HEB,5llg,A,A,VD9,14,47.01086956521739,384
1HEB,3igp,A,A,DT7,18,45.93967517401392,384
1HEB,3hkn,A,A,Z3K,24,41.74573055028464,384
1HEB,1bn1,A,A,AL5,21,44.69387755102041,384
1HEB,5byi,A,A,4WA,19,46.73629242819843,384
1HEB,6equ,A,A,BVE,36,51.57232704402516,384
1HEB,1if7,A,A,SBR,26,44.14414414414414,384
1HEB,3vbd,A,A,0FZ,22,45.47368421052632,384
1HEB,5u0d,A,A,7R7,17,49.59568733153639,384
1HEB,3sax,A,A,E50,23,47.266313932980594,384
1HEB,5tya,A,A,7QS,13,48.06629834254144,384
1HEB,3ryz,A,A,RYZ,24,44.94845360824743,384
1HEB,1zge,A,A,SDA,13,50.125313283208015,384
1HEB,1xpz,A,A,4TZ,26,48.13186813186813,384
1HEB,4rn4,A,A,3T7,39,41.21338912133891,384
1HEB,1cnx,A,A,EG2,22,46.25550660792951,384
1HEB,3mhm,A,A,J75,29,43.333333333333336,384
1HEB,4e49,A,A,MBO,10,49.30362116991643,384
1HEB,2pov,A,A,I7B,16,46.59340659340659,384
1HEB,1bcd,A,A,FMS,8,49.87775061124695,384
1HEB,3daz,A,A,MZM,14,48.655256723716384,384
1HEB,2q38,A,A,LSA,12,47.30392156862745,384
1HEB,4ht0,A,A,V50,23,47.368421052631575,384
1HEB,6got,A,A,F6W,19,47.96954314720812,384
1HEB,3n3j,A,A,WWV,41,47.61904761904761,384
1HEB,5amg,A,A,IW7,22,45.30892448512586,384
1HEB,1bnu,A,A,AL3,22,45.539906103286384,384
1HEB,3c7p,A,A,POF,33,46.75615212527964,384
1HEB,2hnc,A,A,1SA,10,48.984771573604064,384
1HEB,5wlv,A,A,42G,30,42.16867469879519,384
1HEB,4mlx,A,A,MBO,10,52.25225225225225,384
1HEB,4q90,A,A,MBO,10,49.51768488745981,384
1HEB,4kni,A,A,E1E,23,43.125,384
1HEB,1bn3,A,A,AL6,23,44.153225806451616,384
1HEB,3t83,A,A,SG5,28,43.41085271317829,384
1HEB,5doh,A,A,5DU,27,51.51793928242871,384
1HEB,5th4,A,A,BEW,8,51.14942528735632,384
1HEB,3t82,A,A,SG4,22,45.17453798767967,384
1HEB,4jsz,A,A,FB2,10,60.67961165048544,384
1HEB,5n0e,A,A,8F3,30,48.30097087378641,384
1HEB,3n2p,A,A,AYX,34,43.6036036036036,384
1HEB,4knj,A,A,E1F,21,46.50112866817156,384
1HEB,4pyx,A,A,V90,26,45.45454545454545,384
1HEB,6hx5,A,A,GXE,7,47.01986754966888,384
1HEB,2fov,A,A,B30,25,51.417004048583,384
1HEB,6oe1,A,A,M8V,26,44.75982532751092,384
1HEB,5thj,A,A,CIT,13,44.51038575667656,384
1HEB,6ugr,A,A,Q71,18,46.895074946466806,384
1HEB,1zfk,A,A,NR2,24,47.16981132075472,384
1HEB,3s71,B,A,EVD,13,50.480769230769226,384
1HEB,3ibl,A,A,O59,18,48.55875831485588,384
1HEB,6ecz,A,A,J4D,29,47.82608695652174,384
1HEB,1ze8,A,A,PIU,21,41.86550976138829,384
1HEB,5wg7,A,A,AUD,15,43.85964912280701,384
1HEB,5txy,A,A,7Q1,13,53.2967032967033,384
1HEB,5eh5,A,A,XCZ,11,47.63231197771588,384
1HEB,1xq0,A,A,4TR,27,41.76954732510288,384
1HEB,3p55,A,A,670,26,45.3514739229025,384
1HEB,5fls,A,A,6ZX,13,53.103448275862064,384
1HEB,5j8z,A,A,FC4,32,42.82560706401766,384
1HEB,2wd3,A,A,MS4,26,55.62248995983936,384
1HEB,1avn,A,A,HSM,8,50.75376884422111,384
1HEB,6ugn,A,A,Q77,24,46.65226781857452,384
1HEB,2hd6,A,A,BOS,20,45.74209245742093,384
1HEB,4qtl,A,A,WWO,27,42.5925925925926,384
1HEB,5nxg,A,A,RA1,23,45.5607476635514,384
1HEB,1z9y,A,A,FUN,21,44.52054794520548,384
1HEB,1i9n,A,A,IOA,22,50.1187648456057,384
1HEB,5ehw,A,A,5OO,13,46.24624624624624,384
1HEB,3ffp,X,A,LC1,18,49.32432432432432,384
1HEB,6rvl,A,A,KKE,21,46.954314720812185,384
1HEB,3n4b,A,A,WWZ,32,47.80876494023904,384
1HEB,1g1d,A,A,FSB,21,48.32535885167464,384
1HEB,1ydd,A,A,AZM,13,48.02955665024631,384
1HEB,3bl1,A,A,BL1,24,46.59340659340659,384
1HEB,1g4o,A,A,BSB,20,46.411483253588514,384
1HEB,3p44,A,A,067,26,46.37002341920375,384
1HEB,6g6t,A,A,ENN,19,50.0,384
1HEB,2f14,A,A,FL1,41,47.02127659574468,384
