pdb_id,apo_pdb_id,apo_chain
1g4o,1H9N,A
1g4o,4QK1,A
1g4o,5ZXW,A
1g4o,1CNG,A
1g4o,3RLD,A
1g4o,3RG4,A
1g4o,1CNK,A
1g4o,1MUA,A
1g4o,1HEA,A
1g4o,1LZV,A
1g4o,1HEC,A
1g4o,1CA3,A
1g4o,3RG3,A
1g4o,12CA,A
1g4o,3RGE,A
1g4o,5CA2,A
1g4o,6CA2,A
1g4o,9CA2,A
1g4o,1H9Q,A
1g4o,1DCA,A
1g4o,1HED,A
1g4o,1CVA,A
1g4o,7CA2,A
1g4o,1CCS,A
1g4o,1CCT,A
1g4o,1HEB,A
1g4o,1CCU,A
1g4o,8CA2,A
1g4o,1CNB,A
1g4o,1HVA,A
1g4o,1CVD,A
1g4o,1CVH,A
1g4o,1CVF,A
1g4o,1CVC,A
1g4o,1CVE,A
6g3q,1CAN,A
6g3q,2NXR,A
6g3q,3MNJ,A
6g3q,1CAK,A
6g3q,1UGD,A
6g3q,3MNH,A
6g3q,1CAJ,A
6g3q,3DVD,A
6g3q,1CAL,A
6g3q,1UGF,A
6g3q,3MNI,A
6g3q,1TH9,A
6g3q,1TG3,A
6g3q,3DVC,A
6g3q,1G3Z,A
6g3q,3TVN,X
6g3q,1UGB,A
6g3q,3MNK,A
6g3q,1UGE,A
6g3q,4YGJ,A
6g3q,1CAI,A
6g3q,1BIC,A
6g3q,1UGC,A
6g3q,1UGA,A
6g3q,3DV7,A
6g3q,3DVB,A
6g3q,2NWO,A
6g3q,2NWY,A
6g3q,1ZSA,A
6g3q,1CNH,A
6g3q,2FNK,A
6g3q,1CNJ,A
6g3q,1CNI,A
6g3q,1CNG,A
6g3q,1H9N,A
6g3q,3RG4,A
6g3q,4QK1,A
6g3q,3RLD,A
6g3q,5ZXW,A
6g3q,1YO0,A
6g3q,1CNK,A
6g3q,1HEA,A
6g3q,1MUA,A
6g3q,1HEC,A
6g3q,1CA3,A
6g3q,3RG3,A
6g3q,1LZV,A
6g3q,5CA2,A
6g3q,12CA,A
6g3q,3RGE,A
6g3q,2FNM,A
6g3q,1CVA,A
6g3q,1DCA,A
6g3q,1CCT,A
6g3q,3M1Q,A
6g3q,6CA2,A
6g3q,1LG5,A
6g3q,1HED,A
6g3q,1HEB,A
6g3q,9CA2,A
6g3q,1H9Q,A
6g3q,1CCS,A
6g3q,1CVF,A
6g3q,1CCU,A
6g3q,7CA2,A
6g3q,1CVC,A
6g3q,1CVE,A
6g3q,8CA2,A
6g3q,1CNB,A
6g3q,1HVA,A
6g3q,1CVD,A
6g3q,1CVH,A
6g3q,1FQL,A
6nco,1GS9,A
6nco,1LPE,A
6nco,1BZ4,A
6nco,1LE4,A
6nco,2KC3,A
6nco,2L7B,A
5a2i,8EMA,L
5a2i,1GIG,L
5a2i,1SM3,L
1bn1,1CAN,A
1bn1,3MNJ,A
1bn1,1ZSA,A
1bn1,1CAK,A
1bn1,1UGD,A
1bn1,1CNH,A
1bn1,1UGF,A
1bn1,3MNH,A
1bn1,1CAJ,A
1bn1,1UGB,A
1bn1,3DVD,A
1bn1,1CAL,A
1bn1,2NXR,A
1bn1,1CAI,A
1bn1,1CNJ,A
1bn1,3DVC,A
1bn1,1G3Z,A
1bn1,3TVN,X
1bn1,1CNI,A
1bn1,1CNG,A
1bn1,1H9N,A
1bn1,5ZXW,A
1bn1,3MNI,A
1bn1,3MNK,A
1bn1,1TH9,A
1bn1,3RG4,A
1bn1,1TG3,A
1bn1,1UGE,A
1bn1,4YGJ,A
1bn1,3DV7,A
1bn1,1BIC,A
1bn1,4QK1,A
1bn1,3RLD,A
1bn1,1CNK,A
1bn1,1UGC,A
1bn1,1UGA,A
1bn1,3DVB,A
1bn1,2NWO,A
1bn1,2NWY,A
1bn1,1HEA,A
1bn1,1MUA,A
1bn1,1CA3,A
1bn1,1LZV,A
1bn1,1HEC,A
1bn1,2FNK,A
1bn1,12CA,A
1bn1,3RG3,A
1bn1,3RGE,A
1bn1,5CA2,A
1bn1,1HED,A
1bn1,1CVA,A
1bn1,1DCA,A
1bn1,1YO0,A
1bn1,6CA2,A
1bn1,9CA2,A
1bn1,1H9Q,A
1bn1,1LG5,A
1bn1,1CCT,A
1bn1,1HEB,A
1bn1,3M1Q,A
1bn1,1CCS,A
1bn1,1CVF,A
1bn1,1CCU,A
1bn1,7CA2,A
1bn1,1CVC,A
1bn1,1CVE,A
1bn1,8CA2,A
1bn1,1CNB,A
1bn1,1HVA,A
1bn1,1CVD,A
1bn1,1CVH,A
1bn1,1FQL,A
1bn1,2FNM,A
5e28,1CAN,A
5e28,3MNJ,A
5e28,1ZSA,A
5e28,1CAK,A
5e28,1UGD,A
5e28,1CNH,A
5e28,1UGF,A
5e28,3MNH,A
5e28,1CAJ,A
5e28,1UGB,A
5e28,3DVD,A
5e28,1CAL,A
5e28,2NXR,A
5e28,1CAI,A
5e28,1CNJ,A
5e28,3DVC,A
5e28,1G3Z,A
5e28,3TVN,X
5e28,1CNI,A
5e28,1CNG,A
5e28,1H9N,A
5e28,5ZXW,A
5e28,3MNI,A
5e28,3MNK,A
5e28,1TH9,A
5e28,3RG4,A
5e28,1TG3,A
5e28,1UGE,A
5e28,4YGJ,A
5e28,3DV7,A
5e28,1BIC,A
5e28,4QK1,A
5e28,3RLD,A
5e28,1CNK,A
5e28,1UGC,A
5e28,1UGA,A
5e28,3DVB,A
5e28,2NWO,A
5e28,2NWY,A
5e28,1HEA,A
5e28,1MUA,A
5e28,1CA3,A
5e28,1LZV,A
5e28,1HEC,A
5e28,2FNK,A
5e28,12CA,A
5e28,3RG3,A
5e28,3RGE,A
5e28,5CA2,A
5e28,1HED,A
5e28,1CVA,A
5e28,1DCA,A
5e28,1YO0,A
5e28,6CA2,A
5e28,9CA2,A
5e28,1H9Q,A
5e28,1LG5,A
5e28,1CCT,A
5e28,1HEB,A
5e28,3M1Q,A
5e28,1CCS,A
5e28,1CVF,A
5e28,1CCU,A
5e28,7CA2,A
5e28,1CVC,A
5e28,1CVE,A
5e28,8CA2,A
5e28,1CNB,A
5e28,1HVA,A
5e28,1CVD,A
5e28,1CVH,A
5e28,1FQL,A
5e28,2FNM,A
5etj,1M73,E
3aau,1BTP,A
3aau,6MRQ,A
3aau,1OPH,B
3aau,3VEQ,B
3aau,1TAW,A
4tkj,3RSW,A
4tkj,1G5W,A
1xpz,1CAN,A
1xpz,3MNJ,A
1xpz,1CAK,A
1xpz,1UGD,A
1xpz,2NXR,A
1xpz,3MNH,A
1xpz,1CAJ,A
1xpz,1UGF,A
1xpz,1UGB,A
1xpz,3DVD,A
1xpz,1CAL,A
1xpz,3MNI,A
1xpz,3MNK,A
1xpz,1TH9,A
1xpz,1TG3,A
1xpz,3DV7,A
1xpz,1CAI,A
1xpz,3DVC,A
1xpz,1G3Z,A
1xpz,3TVN,X
1xpz,1UGC,A
1xpz,1UGE,A
1xpz,4YGJ,A
1xpz,1UGA,A
1xpz,2NWO,A
1xpz,2NWY,A
1xpz,3DVB,A
1xpz,1BIC,A
1xpz,1ZSA,A
1xpz,1CNH,A
1xpz,2FNK,A
1xpz,1CNJ,A
1xpz,1CNG,A
1xpz,4QK1,A
1xpz,5ZXW,A
1xpz,3RG4,A
1xpz,1CNI,A
1xpz,1H9N,A
1xpz,3RLD,A
1xpz,1CNK,A
1xpz,1YO0,A
1xpz,1HEA,A
1xpz,1MUA,A
1xpz,1CA3,A
1xpz,1LZV,A
1xpz,1HEC,A
1xpz,3RG3,A
1xpz,5CA2,A
1xpz,12CA,A
1xpz,3RGE,A
1xpz,2FNM,A
1xpz,9CA2,A
1xpz,1HED,A
1xpz,3M1Q,A
1xpz,1LG5,A
1xpz,1CVA,A
1xpz,1DCA,A
1xpz,6CA2,A
1xpz,1H9Q,A
1xpz,7CA2,A
1xpz,1CCS,A
1xpz,1CCT,A
1xpz,1HEB,A
1xpz,1CVC,A
1xpz,1CVE,A
1xpz,8CA2,A
1xpz,1CNB,A
1xpz,1HVA,A
1xpz,1CVD,A
1xpz,1CVH,A
1xpz,1CVF,A
1xpz,1CCU,A
1xpz,1FQL,A
3f8e,1CAN,A
3f8e,1ZSA,A
3f8e,1UGD,A
3f8e,2NXR,A
3f8e,1CAK,A
3f8e,1CNH,A
3f8e,3MNH,A
3f8e,1CAJ,A
3f8e,1CAL,A
3f8e,1UGF,A
3f8e,3MNJ,A
3f8e,1HEA,A
3f8e,5ZXW,A
3f8e,1UGE,A
3f8e,1CAI,A
3f8e,1CNJ,A
3f8e,3DVC,A
3f8e,1CNI,A
3f8e,1CNG,A
3f8e,1H9N,A
3f8e,1UGB,A
3f8e,3DVD,A
3f8e,1CA3,A
3f8e,1MUA,A
3f8e,4QK1,A
3f8e,3RLD,A
3f8e,3MNI,A
3f8e,3MNK,A
3f8e,1TH9,A
3f8e,3RG4,A
3f8e,1TG3,A
3f8e,4YGJ,A
3f8e,1G3Z,A
3f8e,3TVN,X
3f8e,1HEC,A
3f8e,1BIC,A
3f8e,1CNK,A
3f8e,1UGC,A
3f8e,1UGA,A
3f8e,3DV7,A
3f8e,2NWO,A
3f8e,2NWY,A
3f8e,3DVB,A
3f8e,5CA2,A
3f8e,12CA,A
3f8e,1CVA,A
3f8e,1DCA,A
3f8e,6CA2,A
3f8e,9CA2,A
3f8e,1HED,A
3f8e,1LZV,A
3f8e,2FNK,A
3f8e,1CCS,A
3f8e,1CCT,A
3f8e,1HEB,A
3f8e,1H9Q,A
3f8e,1CCU,A
3f8e,7CA2,A
3f8e,3RG3,A
3f8e,1CVC,A
3f8e,1CVE,A
3f8e,8CA2,A
3f8e,1CNB,A
3f8e,1HVA,A
3f8e,1CVD,A
3f8e,1CVH,A
3f8e,1CVF,A
3f8e,3RGE,A
3f8e,1YO0,A
3f8e,3M1Q,A
3f8e,1LG5,A
3f8e,1FQL,A
3f8e,2FNM,A
1ctu,1AF2,A
4cc5,3JSL,A
3b7u,5NIE,A
5zyl,2E3M,A
6i61,1TFC,A
6i61,1KV6,A
5fnf,6GP4,A
5fnf,2K5B,A
5fnf,8B7I,A
5fnf,5J80,A
5yj8,3PNW,C
1bm7,7Q3I,AAA
1bm7,4N85,A
1bm7,1BZD,A
1bm7,3CFM,A
1bm7,4PVL,A
1bm7,3I9P,A
1bm7,4ANK,A
1bm7,1DVQ,A
1bm7,1TTR,A
1bm7,4TL4,A
1bm7,7Y1I,A
1bm7,6KGB,A
1bm7,1X7S,A
1bm7,1TTC,A
1bm7,5FW8,A
1bm7,4TNG,A
1bm7,5FW6,A
1bm7,5FW7,A
1bm7,5CLZ,A
1bm7,2G3Z,A
1bm7,3CXF,A
1bm7,1BZE,A
1bm7,1TSH,A
1bm7,5FO2,A
1bm7,3BT0,A
1bm7,4MRC,A
1bm7,4TL5,A
1bm7,2G3X,A
1bm7,5DEJ,A
1bm7,3DJR,A
1bm7,2TRY,A
1bm7,4TKW,A
1bm7,1III,A
1bm7,4TM9,A
1bm7,1BZ8,A
1bm7,2TRH,A
1bm7,7WL6,A
1bm7,3U2I,A
3pe1,4MD7,E
3pe1,5ZN5,A
3pe1,4DGL,C
3pe1,4MD8,E
3pe1,4MD9,E
3pe1,1NA7,A
3pe1,5ZN0,A
3pe1,5ZN4,A
3nq9,3PH5,A
3nq9,6NKQ,A
3nq9,1BEB,A
2iuz,1W9P,A
1k1n,1BTP,A
1k1n,6MRQ,A
1k1n,1OPH,B
1k1n,3VEQ,B
1k1n,1TAW,A
4jz1,1EAW,A
4jz1,5LYO,A
2qdt,1SML,A
2qdt,2QIN,A
2qdt,2QJS,A
3kdd,1A30,A
1m4h,1SGZ,A
4h3j,1SGZ,A
3lxe,1CRM,A
6g34,2WB8,A
3kmy,1SGZ,A
1bnt,1CAN,A
1bnt,1ZSA,A
1bnt,1UGD,A
1bnt,2NXR,A
1bnt,1CAK,A
1bnt,1CNH,A
1bnt,3MNH,A
1bnt,1CAJ,A
1bnt,1CAL,A
1bnt,1UGF,A
1bnt,3MNJ,A
1bnt,1HEA,A
1bnt,5ZXW,A
1bnt,1UGE,A
1bnt,1CAI,A
1bnt,1CNJ,A
1bnt,3DVC,A
1bnt,1CNI,A
1bnt,1CNG,A
1bnt,1H9N,A
1bnt,1UGB,A
1bnt,3DVD,A
1bnt,1CA3,A
1bnt,1MUA,A
1bnt,4QK1,A
1bnt,3RLD,A
1bnt,3MNI,A
1bnt,3MNK,A
1bnt,1TH9,A
1bnt,3RG4,A
1bnt,1TG3,A
1bnt,4YGJ,A
1bnt,1G3Z,A
1bnt,3TVN,X
1bnt,1HEC,A
1bnt,1BIC,A
1bnt,1CNK,A
1bnt,1UGC,A
1bnt,1UGA,A
1bnt,3DV7,A
1bnt,2NWO,A
1bnt,2NWY,A
1bnt,3DVB,A
1bnt,5CA2,A
1bnt,12CA,A
1bnt,1CVA,A
1bnt,1DCA,A
1bnt,6CA2,A
1bnt,9CA2,A
1bnt,1HED,A
1bnt,1LZV,A
1bnt,2FNK,A
1bnt,1CCS,A
1bnt,1CCT,A
1bnt,1HEB,A
1bnt,1H9Q,A
1bnt,1CCU,A
1bnt,7CA2,A
1bnt,3RG3,A
1bnt,1CVC,A
1bnt,1CVE,A
1bnt,8CA2,A
1bnt,1CNB,A
1bnt,1HVA,A
1bnt,1CVD,A
1bnt,1CVH,A
1bnt,1CVF,A
1bnt,3RGE,A
1bnt,1YO0,A
1bnt,3M1Q,A
1bnt,1LG5,A
1bnt,1FQL,A
1bnt,2FNM,A
1mq5,1C5M,D
1mq5,7TPP,B
4pg9,2QRI,A
4pg9,2QRS,A
4pg9,3P4M,A
4pg9,5OQF,A
4pg9,1S7Q,A
4pg9,1N59,A
4pg9,1KJ3,H
4pg9,1NAN,H
4pg9,2QRT,A
4pg9,1FO0,H
4pg9,5OQH,A
4pg9,5OQI,A
4pg9,5OQG,A
4pg9,3RGV,C
4pg9,2MHA,A
4aia,2JG6,A
4aia,4AI4,A
4np9,4LT7,A
4np9,2K3H,A
5k1f,1ZKJ,A
5g4n,2J1X,A
5g4n,1UOL,A
5m25,3EMH,A
5m25,2GNQ,A
5m25,3MXX,A
5m25,2H9L,A
5m25,6BYN,W
5m25,5SXM,A
5m25,2H68,A
5m25,2H9M,A
5m25,4CY2,A
5m25,3N0E,A
5m25,3N0D,A
5m25,7DNO,A
5m25,7BCY,A
1hmr,3RSW,A
1hmr,1G5W,A
3rf4,2OS5,A
2qg0,2K5B,A
2qg0,8B7I,A
2qg0,6GP4,A
2qg0,5J80,A
6i66,1TFC,A
6i66,1KV6,A
5mwh,4LC2,A
3b7r,5NIE,A
3u9q,6KTM,A
3u9q,3PRG,A
3u9q,7CXJ,A
3u9q,7CXE,A
5uff,5UFD,A
6ugn,1CAN,A
6ugn,3MNJ,A
6ugn,1ZSA,A
6ugn,1CAK,A
6ugn,1UGD,A
6ugn,1CNH,A
6ugn,1UGF,A
6ugn,3MNH,A
6ugn,1CAJ,A
6ugn,1UGB,A
6ugn,3DVD,A
6ugn,1CAL,A
6ugn,2NXR,A
6ugn,1CAI,A
6ugn,1CNJ,A
6ugn,3DVC,A
6ugn,1G3Z,A
6ugn,3TVN,X
6ugn,1CNI,A
6ugn,1CNG,A
6ugn,1H9N,A
6ugn,5ZXW,A
6ugn,3MNI,A
6ugn,3MNK,A
6ugn,1TH9,A
6ugn,3RG4,A
6ugn,1TG3,A
6ugn,1UGE,A
6ugn,4YGJ,A
6ugn,3DV7,A
6ugn,1BIC,A
6ugn,4QK1,A
6ugn,3RLD,A
6ugn,1CNK,A
6ugn,1UGC,A
6ugn,1UGA,A
6ugn,3DVB,A
6ugn,2NWO,A
6ugn,2NWY,A
6ugn,1HEA,A
6ugn,1MUA,A
6ugn,1CA3,A
6ugn,1LZV,A
6ugn,1HEC,A
6ugn,2FNK,A
6ugn,12CA,A
6ugn,3RG3,A
6ugn,3RGE,A
6ugn,5CA2,A
6ugn,1HED,A
6ugn,1CVA,A
6ugn,1DCA,A
6ugn,1YO0,A
6ugn,6CA2,A
6ugn,9CA2,A
6ugn,1H9Q,A
6ugn,1LG5,A
6ugn,1CCT,A
6ugn,1HEB,A
6ugn,3M1Q,A
6ugn,1CCS,A
6ugn,1CVF,A
6ugn,1CCU,A
6ugn,7CA2,A
6ugn,1CVC,A
6ugn,1CVE,A
6ugn,8CA2,A
6ugn,1CNB,A
6ugn,1HVA,A
6ugn,1CVD,A
6ugn,1CVH,A
6ugn,1FQL,A
6ugn,2FNM,A
3mna,1CAN,A
3mna,3MNJ,A
3mna,1ZSA,A
3mna,1CAK,A
3mna,1UGD,A
3mna,1CNH,A
3mna,1UGF,A
3mna,3MNH,A
3mna,1CAJ,A
3mna,1UGB,A
3mna,3DVD,A
3mna,1CAL,A
3mna,2NXR,A
3mna,1CAI,A
3mna,1CNJ,A
3mna,3DVC,A
3mna,1G3Z,A
3mna,3TVN,X
3mna,1CNI,A
3mna,1CNG,A
3mna,1H9N,A
3mna,5ZXW,A
3mna,3MNI,A
3mna,3MNK,A
3mna,1TH9,A
3mna,3RG4,A
3mna,1TG3,A
3mna,1UGE,A
3mna,4YGJ,A
3mna,3DV7,A
3mna,1BIC,A
3mna,4QK1,A
3mna,3RLD,A
3mna,1CNK,A
3mna,1UGC,A
3mna,1UGA,A
3mna,3DVB,A
3mna,2NWO,A
3mna,2NWY,A
3mna,1HEA,A
3mna,1MUA,A
3mna,1CA3,A
3mna,1LZV,A
3mna,1HEC,A
3mna,2FNK,A
3mna,12CA,A
3mna,3RG3,A
3mna,3RGE,A
3mna,5CA2,A
3mna,1HED,A
3mna,1CVA,A
3mna,1DCA,A
3mna,1YO0,A
3mna,6CA2,A
3mna,9CA2,A
3mna,1H9Q,A
3mna,1LG5,A
3mna,1CCT,A
3mna,1HEB,A
3mna,3M1Q,A
3mna,1CCS,A
3mna,1CVF,A
3mna,1CCU,A
3mna,7CA2,A
3mna,1CVC,A
3mna,1CVE,A
3mna,8CA2,A
3mna,1CNB,A
3mna,1HVA,A
3mna,1CVD,A
3mna,1CVH,A
3mna,1FQL,A
3mna,2FNM,A
1qft,3GAQ,A
5ult,1Q9P,A
4nuc,6BN8,C
4dst,7KYZ,A
3kdc,1A30,A
5ewk,5DAZ,A
5ewk,6VUV,A
5ewk,6VVF,A
5ewk,5UVQ,A
5ewk,6APY,A
5ewk,6VPA,A
5ewk,6VV4,A
2p7a,1TFC,A
2p7a,1KV6,A
1k1i,1BTP,A
1k1i,6MRQ,A
1k1i,1OPH,B
1k1i,3VEQ,B
1k1i,1TAW,A
2zwz,2ZWY,A
6p84,3EH0,A
5fns,2DYH,A
5fns,1X2J,A
5fns,7ECA,A
3wvm,3RSW,A
3wvm,1G5W,A
4q8y,1CAN,A
4q8y,3MNJ,A
4q8y,1ZSA,A
4q8y,1CAK,A
4q8y,1UGD,A
4q8y,1CNH,A
4q8y,1UGF,A
4q8y,3MNH,A
4q8y,1CAJ,A
4q8y,1UGB,A
4q8y,3DVD,A
4q8y,1CAL,A
4q8y,2NXR,A
4q8y,1CAI,A
4q8y,1CNJ,A
4q8y,3DVC,A
4q8y,1G3Z,A
4q8y,3TVN,X
4q8y,1CNI,A
4q8y,1CNG,A
4q8y,1H9N,A
4q8y,5ZXW,A
4q8y,3MNI,A
4q8y,3MNK,A
4q8y,1TH9,A
4q8y,3RG4,A
4q8y,1TG3,A
4q8y,1UGE,A
4q8y,4YGJ,A
4q8y,3DV7,A
4q8y,1BIC,A
4q8y,4QK1,A
4q8y,3RLD,A
4q8y,1CNK,A
4q8y,1UGC,A
4q8y,1UGA,A
4q8y,3DVB,A
4q8y,2NWO,A
4q8y,2NWY,A
4q8y,1HEA,A
4q8y,1MUA,A
4q8y,1CA3,A
4q8y,1LZV,A
4q8y,1HEC,A
4q8y,2FNK,A
4q8y,12CA,A
4q8y,3RG3,A
4q8y,3RGE,A
4q8y,5CA2,A
4q8y,1HED,A
4q8y,1CVA,A
4q8y,1DCA,A
4q8y,1YO0,A
4q8y,6CA2,A
4q8y,9CA2,A
4q8y,1H9Q,A
4q8y,1LG5,A
4q8y,1CCT,A
4q8y,1HEB,A
4q8y,3M1Q,A
4q8y,1CCS,A
4q8y,1CVF,A
4q8y,1CCU,A
4q8y,7CA2,A
4q8y,1CVC,A
4q8y,1CVE,A
4q8y,8CA2,A
4q8y,1CNB,A
4q8y,1HVA,A
4q8y,1CVD,A
4q8y,1CVH,A
4q8y,1FQL,A
4q8y,2FNM,A
3uuo,2OUV,A
6ey9,2K5B,A
6ey9,8B7I,A
6ey9,6GP4,A
6ey9,5J80,A
5iwg,8BPA,B
1nki,1LQK,A
5c1w,2OUV,A
2wnc,3GUA,A
2wnc,6M4X,A
2wnc,5XGL,A
2wnc,7EGR,A
2wnc,7EGR,E
2wnc,7EGR,B
3tf6,1NGL,A
1bhx,1DM4,B
1bhx,1BTH,H
1bhx,1TQ0,B
1bhx,3EE0,B
1bhx,4H6S,B
1bhx,7TPP,E
4mo8,1CAN,A
4mo8,3MNJ,A
4mo8,1ZSA,A
4mo8,1CAK,A
4mo8,1UGD,A
4mo8,1CNH,A
4mo8,1UGF,A
4mo8,3MNH,A
4mo8,1CAJ,A
4mo8,1UGB,A
4mo8,3DVD,A
4mo8,1CAL,A
4mo8,2NXR,A
4mo8,1CAI,A
4mo8,1CNJ,A
4mo8,3DVC,A
4mo8,1G3Z,A
4mo8,3TVN,X
4mo8,1CNI,A
4mo8,1CNG,A
4mo8,1H9N,A
4mo8,5ZXW,A
4mo8,3MNI,A
4mo8,3MNK,A
4mo8,1TH9,A
4mo8,3RG4,A
4mo8,1TG3,A
4mo8,1UGE,A
4mo8,4YGJ,A
4mo8,3DV7,A
4mo8,1BIC,A
4mo8,4QK1,A
4mo8,3RLD,A
4mo8,1CNK,A
4mo8,1UGC,A
4mo8,1UGA,A
4mo8,3DVB,A
4mo8,2NWO,A
4mo8,2NWY,A
4mo8,1HEA,A
4mo8,1MUA,A
4mo8,1CA3,A
4mo8,1LZV,A
4mo8,1HEC,A
4mo8,2FNK,A
4mo8,12CA,A
4mo8,3RG3,A
4mo8,3RGE,A
4mo8,5CA2,A
4mo8,1HED,A
4mo8,1CVA,A
4mo8,1DCA,A
4mo8,1YO0,A
4mo8,6CA2,A
4mo8,9CA2,A
4mo8,1H9Q,A
4mo8,1LG5,A
4mo8,1CCT,A
4mo8,1HEB,A
4mo8,3M1Q,A
4mo8,1CCS,A
4mo8,1CVF,A
4mo8,1CCU,A
4mo8,7CA2,A
4mo8,1CVC,A
4mo8,1CVE,A
4mo8,8CA2,A
4mo8,1CNB,A
4mo8,1HVA,A
4mo8,1CVD,A
4mo8,1CVH,A
4mo8,1FQL,A
4mo8,2FNM,A
5x54,4IFJ,A
5x54,6TG8,AAA
5x54,1U6D,X
5x54,7K2F,A
5x54,5F72,C
5x54,7K2H,A
5x54,7K2D,A
5x54,7K2L,B
5x54,7K28,A
5x54,7K2L,A
5x54,7K2B,A
5x54,5WFL,A
5x54,7K29,A
3po6,1CAN,A
3po6,3MNJ,A
3po6,1CAK,A
3po6,1UGD,A
3po6,2NXR,A
3po6,3MNH,A
3po6,1CAJ,A
3po6,1UGF,A
3po6,1UGB,A
3po6,3DVD,A
3po6,1CAL,A
3po6,3MNI,A
3po6,3MNK,A
3po6,1TH9,A
3po6,1TG3,A
3po6,3DV7,A
3po6,1CAI,A
3po6,3DVC,A
3po6,1G3Z,A
3po6,3TVN,X
3po6,1UGC,A
3po6,1UGE,A
3po6,4YGJ,A
3po6,1UGA,A
3po6,2NWO,A
3po6,2NWY,A
3po6,3DVB,A
3po6,1BIC,A
3po6,1ZSA,A
3po6,1CNH,A
3po6,2FNK,A
3po6,1CNJ,A
3po6,1CNG,A
3po6,4QK1,A
3po6,5ZXW,A
3po6,3RG4,A
3po6,1CNI,A
3po6,1H9N,A
3po6,3RLD,A
3po6,1CNK,A
3po6,1YO0,A
3po6,1HEA,A
3po6,1MUA,A
3po6,1CA3,A
3po6,1LZV,A
3po6,1HEC,A
3po6,3RG3,A
3po6,5CA2,A
3po6,12CA,A
3po6,3RGE,A
3po6,2FNM,A
3po6,9CA2,A
3po6,1HED,A
3po6,3M1Q,A
3po6,1LG5,A
3po6,1CVA,A
3po6,1DCA,A
3po6,6CA2,A
3po6,1H9Q,A
3po6,7CA2,A
3po6,1CCS,A
3po6,1CCT,A
3po6,1HEB,A
3po6,1CVC,A
3po6,1CVE,A
3po6,8CA2,A
3po6,1CNB,A
3po6,1HVA,A
3po6,1CVD,A
3po6,1CVH,A
3po6,1CVF,A
3po6,1CCU,A
3po6,1FQL,A
6i5g,6I5E,A
5ewy,5DAZ,A
5ewy,6VUV,A
5ewy,6VVF,A
5ewy,5UVQ,A
5ewy,6APY,A
5ewy,6VPA,A
5ewy,6VV4,A
5fhm,5KK2,A
5fhm,8P3Y,A
5fnt,2DYH,A
5fnt,1X2J,A
5fnt,7ECA,A
6p83,3EH0,A
1o2n,1BTP,A
1o2n,6MRQ,A
1o2n,1OPH,B
1o2n,3VEQ,B
1o2n,1TAW,A
4fsl,1SGZ,A
6udt,2KBW,A
6udt,5UUM,A
6udt,5C6H,A
6udt,6MBD,A
6udt,2MHS,A
6udt,4HW4,A
6udt,6MBE,A
6udt,5JSB,A
6udt,7XGE,B
1pzp,5NPO,A
1pzp,1ESU,A
1pzp,1LI9,A
1pzp,1JWP,A
1pzp,1LHY,A
1pzp,1YT4,A
1pzp,7U6Q,A
1pzp,3CMZ,A
1pzp,1JTD,A
1pzp,3GMW,A
1pzp,4DXB,A
4f9y,1LEW,A
4f9y,5ETF,A
4f9y,2Y8O,A
5g2b,4I15,A
1g48,1G3Z,A
1g48,1CAN,A
1g48,3MNJ,A
1g48,1CAK,A
1g48,1UGD,A
1g48,2NXR,A
1g48,1CAJ,A
1g48,1CAL,A
1g48,1UGF,A
1g48,3MNH,A
1g48,1UGB,A
1g48,3DVD,A
1g48,3MNI,A
1g48,3MNK,A
1g48,1TH9,A
1g48,1TG3,A
1g48,1CAI,A
1g48,3DVC,A
1g48,3TVN,X
1g48,1UGC,A
1g48,1UGE,A
1g48,4YGJ,A
1g48,3DV7,A
1g48,1BIC,A
1g48,1UGA,A
1g48,1ZSA,A
1g48,2NWO,A
1g48,2NWY,A
1g48,3DVB,A
1g48,1CNH,A
1g48,2FNK,A
1g48,1CNJ,A
1g48,1CNI,A
1g48,1H9N,A
1g48,4QK1,A
1g48,5ZXW,A
1g48,1CNG,A
1g48,3RLD,A
1g48,3RG4,A
1g48,1CNK,A
1g48,1MUA,A
1g48,1HEA,A
1g48,1LZV,A
1g48,1HEC,A
1g48,1CA3,A
1g48,3RG3,A
1g48,12CA,A
1g48,3RGE,A
1g48,5CA2,A
1g48,6CA2,A
1g48,9CA2,A
1g48,1H9Q,A
1g48,1DCA,A
1g48,1HED,A
1g48,1CVA,A
1g48,7CA2,A
1g48,1CCS,A
1g48,1CCT,A
1g48,1HEB,A
1g48,1CCU,A
1g48,8CA2,A
1g48,1CNB,A
1g48,1HVA,A
1g48,1CVD,A
1g48,1CVH,A
1g48,1CVF,A
1g48,1CVC,A
1g48,1CVE,A
2xxt,7KS0,B
4l50,4L5I,A
3po1,1DM4,B
3po1,1BTH,H
3po1,1TQ0,B
3po1,3EE0,B
3po1,4H6S,B
3po1,7TPP,E
5aqz,2E88,A
4gid,1SGZ,A
2vwc,1AH6,A
2vwc,3C0E,A
2izl,1STR,B
2izl,1RST,B
2izl,5N7X,A
2izl,7EK8,A
2izl,1HQQ,A
2izl,1SWL,A
2izl,1SWO,A
2izl,1SWF,A
2izl,1SWF,A
3mhm,1CAN,A
3mhm,3MNJ,A
3mhm,1ZSA,A
3mhm,1CAK,A
3mhm,1UGD,A
3mhm,1CNH,A
3mhm,1UGF,A
3mhm,3MNH,A
